Close,High,Low,Volume,log_return,volatility_7d,ema_7,ema_14,volume_change,rsi_14,macd,macd_signal,macd_diff,bb_width,bb_position,log_return_lag_1,log_return_lag_2,log_return_lag_3,log_return_lag_4,log_return_lag_5,momentum_5,momentum_10,target,date,n_news_shifted,n_news_log_shifted,mean_tone_shifted,weighted_tone_shifted,mean_positive_shifted,mean_negative_shifted,mean_polarity_shifted,std_tone_shifted,min_tone_shifted,max_tone_shifted,median_tone_shifted,tone_3d_avg_shifted,tone_3d_std_shifted,news_3d_avg_shifted,tone_7d_avg_shifted,tone_7d_std_shifted,news_7d_avg_shifted,tone_14d_avg_shifted,tone_14d_std_shifted,news_14d_avg_shifted,tone_momentum_shifted,news_momentum_shifted
3.587951898574829,3.639020736411014,3.534652181397594,625048000.0,0.0067943272878335,0.0669355906501672,3.584484162234445,3.6427915619927695,-0.2584131021816404,40.03594305351006,-0.005373262234344,0.0460410613407802,-0.0514143235751243,0.2177265689107245,0.3250135737253313,0.0452521580492431,0.043056465752366,-0.0475594112917805,-0.1487844338481452,0.0,-0.0962846929783078,-0.0271560502239344,0,2019-02-01,1008.0,6.9167150203536085,-0.388808914479992,-0.2188637118162779,2.717355979450384,3.1061648939303756,5.823520873380758,3.250324327061846,-16.6666666666667,12.5,-0.34877690029215,-0.6017116556146062,0.2063180575550134,988.3333333333334,-0.3870733097664695,0.3412240327332844,815.4285714285714,-0.5486143018044537,0.3514171218548962,759.3571428571429,0.2267719428663424,22.0
3.587951898574829,3.639020736411014,3.534652181397594,625048000.0,0.0,0.0669355906501672,3.585351096319541,3.6354796068703785,0.0,40.03594305351006,-0.0086183680136331,0.0351091754698976,-0.0437275434835307,0.2205203897188986,0.3331816676323773,0.0067943272878335,0.0452521580492431,0.043056465752366,-0.0475594112917805,-0.1487844338481452,0.048691859958682,-0.030544716876966,0,2019-02-02,923.0,6.828712071641684,-0.5505064210692836,-0.261801856409023,2.652058374489473,3.2025647955587564,5.854623170048229,3.20598250702348,-12.8099173553719,6.88073394495413,-0.245098039215686,-0.5182987309652033,0.116766347867115,972.3333333333334,-0.4163427674169761,0.3458318854692936,832.4285714285714,-0.5490136677590709,0.3514157717779489,769.3571428571429,-0.1616975065892916,-85.0
3.587951898574829,3.639020736411014,3.534652181397594,625048000.0,0.0,0.0669355906501672,3.5860012968833628,3.629142579097639,0.0,40.03594305351006,-0.0110626147864247,0.0258748174186331,-0.0369374322050579,0.2233746301229611,0.3435221709599666,0.0,0.0067943272878335,0.0452521580492431,0.043056465752366,-0.0475594112917805,0.0997720720310553,-0.0830588514570987,1,2019-02-03,502.0,6.220590170099739,-0.97075494109619,-0.5309671014100984,2.7413608452309055,3.712115786327096,6.453476631558002,3.6814624976722743,-13.6,9.49367088607595,-0.4168893407543544,-0.6366900922151552,0.3003930980444287,811.0,-0.5930937698843891,0.2380502460383221,844.5714285714286,-0.5251461275402843,0.3043195612956712,771.4285714285714,-0.4202485200269065,-421.0
3.698270082473755,3.7354559715584528,3.5817539341611235,528592000.0,0.0302836271270621,0.0323044893499121,3.6140684932809606,3.638359579547787,-0.1543177483969231,44.09928455451719,-0.0040512422912741,0.0198896054766516,-0.0239408477679258,0.2234757361320445,0.4773928083593744,0.0,0.0,0.0067943272878335,0.0452521580492431,0.043056465752366,0.0858141914715147,-0.0684983027895503,1,2019-02-04,454.0,6.12029741895095,-1.0472512618558654,-0.090197257869494,2.599130641166225,3.646381903022091,6.245512544188315,3.558815827083485,-13.9097744360902,11.5089514066496,-1.17311132516857,-0.8561708746737796,0.267462128946217,626.3333333333334,-0.6623076515268386,0.2920650952868299,841.5714285714286,-0.5555730910521741,0.3344717057862683,772.9285714285714,-0.0764963207596752,-48.0
3.7173585891723633,3.754048698955578,3.67645401897639,542424000.0,0.0051481943618814,0.0202368984833499,3.6398910172538113,3.648892780831064,0.0261676302327693,51.01233101069733,0.0030108961500152,0.0165138636113243,-0.0135029674613091,0.2232869704987799,0.4987155518374556,0.0302836271270621,0.0,0.0,0.0067943272878335,0.0452521580492431,0.0431303547319672,-0.0636903855767888,1,2019-02-05,665.0,6.501289670540389,0.1114806792961645,0.0405729572464178,3.007637063074882,2.8961563837787176,5.903793446853601,3.2922992590454156,-9.73451327433628,19.6969696969697,0.225225225225225,-0.6355085078852969,0.6480413228313121,540.3333333333334,-0.6088809873669989,0.3938566271354534,787.0,-0.5113074387427157,0.3792315183437499,764.5714285714286,1.1587319411520298,211.0
3.792970895767212,3.8574266662735934,3.745124963345141,702464000.0,0.0201362301326336,0.0172654654363509,3.6781609868821614,3.668103196155884,0.295045941919974,53.050476870533664,0.0145413493449164,0.0161193607580428,-0.0015780114131263,0.2236919918715692,0.5876769815233596,0.0051481943618814,0.0302836271270621,0.0,0.0,0.0067943272878335,0.057140954780865,-0.0446455374850058,0,2019-02-06,889.0,6.7912214627261855,0.1167483600322597,0.1050220266574609,3.1484958299264307,3.0317474698941704,6.180243299820601,3.493771577161395,-12.4,14.2329020332717,0.255754475703325,-0.273007407509147,0.6705200195447791,669.3333333333334,-0.4778104795027487,0.465511902074528,775.2857142857143,-0.4389816685075822,0.3964254555266873,775.0,0.0052676807360952,224.0
3.654638528823853,3.74884305293257,3.611750845807799,637120000.0,-0.0371523989455295,0.0211531774675679,3.672280372367584,3.66630790717828,-0.093021137026239,40.99237817830164,0.0123744062019079,0.0153703698468158,-0.0029959636449078,0.2206136651889659,0.4344992471878193,0.0201362301326336,0.0051481943618814,0.0302836271270621,0.0,0.0,0.0185862665203264,0.0681831263655712,1,2019-02-07,669.0,6.507277712385012,0.0121784844548714,-0.2718595146396732,2.995327799255812,2.98314931480094,5.978477114056752,3.3250678238975873,-11.2068965517241,18.6046511627907,0.146412884333821,0.0801358412610986,0.0589117040421595,741.0,-0.3881305735311479,0.4941354562738577,730.0,-0.4069104842380127,0.4143699381906746,761.3571428571429,-0.1045698755773883,-220.0
3.673232316970825,3.683892119570968,3.5730779770913506,461604000.0,0.0050748241729034,0.0211198776825889,3.672518358518394,3.667231161817286,-0.2754834254143646,39.356825796961566,0.0120189050024217,0.014700076877937,-0.0026811718755152,0.2164312827458301,0.469842099985106,-0.0371523989455295,0.0201362301326336,0.0051481943618814,0.0302836271270621,0.0,0.0237685511976541,0.1259120608308757,0,2019-02-08,734.0,6.5998704992128365,0.1647884007240593,0.2379508260127298,3.177369459770482,3.012581059046422,6.189950518816904,3.692783494574961,-13.0769230769231,16.3120567375887,0.4044117647058824,0.0979050817370635,0.0780304330925107,764.0,-0.309045242787712,0.5364942683843011,690.8571428571429,-0.3480592762770907,0.4338440849386558,753.1428571428571,0.1526099162691879,65.0
3.673232316970825,3.683892119570968,3.5730779770913506,461604000.0,0.0,0.0211198776825889,3.672696848131502,3.6680313158377578,0.0,39.356825796961566,0.0116034108432523,0.014080743671,-0.0024773328277477,0.21142368533313,0.4829681729044632,0.0050748241729034,-0.0371523989455295,0.0201362301326336,0.0051481943618814,0.0302836271270621,-0.0067701289912774,0.0784630893346929,0,2019-02-09,1118.0,7.020190708311925,0.1144892800335226,-0.1942610679853053,3.2346330426274625,3.1201437625939397,6.354776805221402,2.8844622314612356,-11.9047619047619,8.40909090909091,0.0,0.0971520550708178,0.0777681243375311,840.3333333333334,-0.2140458569158825,0.545414278056499,718.7142857142857,-0.3151943121664294,0.4511261725508418,775.5714285714286,-0.0502991206905367,384.0
3.673232316970825,3.683892119570968,3.5730779770913506,461604000.0,0.0,0.0211198776825889,3.672830715341333,3.6687247826555,0.0,39.356825796961566,0.011145648629165,0.013493724662633,-0.002348076033468,0.2055172100574835,0.4968009403595588,0.0,0.0050748241729034,-0.0371523989455295,0.0201362301326336,0.0051481943618814,-0.0118703297362986,0.0307480534633566,0,2019-02-10,525.0,6.26530121273771,-0.7065622326170252,-0.6269471762456478,3.066505897775058,3.7730681303920823,6.839574028167141,3.623289845925894,-13.125,10.8374384236453,-0.461254612546126,-0.1424281839531477,0.4892013072672473,792.3333333333334,-0.176304041418859,0.4907227727276475,722.0,-0.384698905651624,0.429029174910302,783.2857142857143,-0.8210515126505479,-593.0
3.63059139251709,3.683395322889367,3.582249456440282,495180000.0,-0.0116764617054904,0.0179147688058683,3.662270884635272,3.663640330637045,0.0727376712506824,61.76786577277685,0.0072584318539652,0.0122466661008995,-0.0049882342469342,0.2059374144762831,0.4442306583093439,0.0,0.0,0.0050748241729034,-0.0371523989455295,0.0201362301326336,-0.0428106378119933,0.0118840762495164,1,2019-02-11,415.0,6.030685260261263,-0.8483163628099423,-0.1694946730869744,2.9190289770482685,3.7673453398582097,6.6863743169064795,4.003195373707594,-13.0434782608696,8.03212851405623,-0.273972602739726,-0.4801297717978149,0.5198099854343764,686.0,-0.1478847701265842,0.4344059070520067,716.4285714285714,-0.4050962108267114,0.4446494924681148,779.0,-0.141754130192917,-110.0
3.74760365486145,3.763221937640989,3.654638687915158,591060000.0,0.0317210572924626,0.0221536573473648,3.683604077191816,3.674835440533633,0.1936265600387738,78.63613054229756,0.0134644859993957,0.0124902300805987,0.000974255918797,0.2065166837115482,0.595524429159987,-0.0116764617054904,0.0,0.0,0.0050748241729034,-0.0371523989455295,0.0254375707212597,0.0444966267106412,1,2019-02-12,1064.0,6.970730078143525,-0.5209942523257275,-0.2800079695836182,2.626147759496389,3.1471420118221163,5.773289771318504,3.3263281595765255,-11.1510791366906,13.2142857142857,-0.4360508499871109,-0.691957615917565,0.1641490545957042,668.0,-0.2382383317868545,0.4372346507902124,773.4285714285714,-0.4235596595769268,0.4436387146710868,780.2142857142857,0.3273221104842148,649.0
3.789995670318604,3.8631281274147775,3.7634695803135054,605372000.0,0.0112482663492325,0.0211149842119306,3.710201975473513,3.6901901378382953,0.0242141237776198,75.73935864027878,0.021555036936137,0.0143031914517064,0.0072518454844306,0.2000787224996291,0.6648871031535403,0.0317210572924626,-0.0116764617054904,0.0,0.0,0.0050748241729034,0.0317876309669595,0.0563117280987039,1,2019-02-13,964.0,6.872128101338986,0.0964912869090558,-0.1699672381332256,2.991967585342656,2.8954762984336004,5.887443883776256,3.1887657480946636,-13.1578947368421,12.5,0.3513285091209695,-0.4242731094088713,0.4797724547712605,814.3333333333334,-0.2411321993758837,0.4345523720040553,784.1428571428571,-0.3594713394393162,0.449724761887989,779.7142857142857,0.6174855392347833,-100.0
3.83090090751648,3.8591623408348905,3.745868837127429,827264000.0,0.0107351227288585,0.0134977276829455,3.740376708484255,3.708951573795386,0.366538260771889,71.23713109843551,0.0309112420683304,0.0176248015750312,0.0132864404932991,0.1899220276258126,0.7428663189595638,0.0112482663492325,0.0317210572924626,-0.0116764617054904,0.0,0.0,0.042923664211818,0.0358629364770484,1,2019-02-14,938.0,6.844815479208263,0.071088119460626,0.051917339486458,3.0566363823300136,2.9855482628693877,6.0421846451994,2.936303235108308,-9.86193293885602,11.5789473684211,0.0,-0.1178049486520151,0.3494031213037067,988.6666666666666,-0.2327165372322044,0.4408011731405396,822.5714285714286,-0.3104235553816762,0.4570297473662743,776.2857142857143,-0.0254031674484297,-26.0
3.900562286376953,4.062445020815011,3.8777548785081706,1516748000.0,0.0180207193109375,0.0141064815812049,3.780423102957429,3.7344996688062624,0.8334509902522049,73.17153342332035,0.0434463704192507,0.0227891153438751,0.0206572550753755,0.1836498883158714,0.8602646326746269,0.0107351227288585,0.0112482663492325,0.0317210572924626,-0.0116764617054904,0.0,0.0618882634664388,0.0492832996359866,0,2019-02-15,1064.0,6.970730078143525,-0.6667309687006657,-0.7451440949384098,2.7997415133171826,3.4664724820178483,6.26621399533503,3.2835320424309993,-10.3351955307263,18.6046511627907,-0.671140939597315,-0.1663838541103278,0.4334994308396039,988.6666666666666,-0.3515050185785938,0.427671500369864,869.7142857142857,-0.3302751306831529,0.4666314628341531,780.2857142857143,-0.7378190881612918,126.0
3.900562286376953,4.062445020815011,3.8777548785081706,1516748000.0,0.0,0.0141064815812049,3.8104578988123103,3.756641351149021,0.0,73.17153342332035,0.0527722245925446,0.028785737193609,0.0239864873989355,0.1770440504857042,0.8794454728506547,0.0180207193109375,0.0107351227288585,0.0112482663492325,0.0317210572924626,-0.0116764617054904,0.074360032477434,0.0283659942473613,0,2019-02-16,834.0,6.727431724850855,-1.0150319616734298,-0.533291843510412,2.512367450977948,3.527399412651378,6.0397668636293265,3.3859437963813392,-13.0044843049327,12.3076923076923,-0.700934579439252,-0.5368916036378231,0.5545790324206311,945.3333333333334,-0.5128651959653012,0.4355599926763924,829.1428571428571,-0.3634555264405919,0.4988957762617562,773.9285714285714,-0.348300992972764,-230.0
3.900562286376953,4.062445020815011,3.8777548785081706,1516748000.0,0.0,0.0141064815812049,3.8329839957034713,3.775830809179412,0.0,73.17153342332035,0.0594774126246973,0.0349240722798266,0.0245533403448706,0.1748638157354385,0.8444299931440917,0.0,0.0180207193109375,0.0107351227288585,0.0112482663492325,0.0317210572924626,0.0408150502567374,0.0672908567053947,0,2019-02-17,476.0,6.1675164908883415,-1.4400781771663111,-0.9617396172348346,2.5562680702791005,3.996346247445412,6.552614317724512,4.258617374961825,-16.8918918918919,9.04159132007233,-0.792958465951511,-1.040613702513469,0.3873077527092719,791.3333333333334,-0.6176531880437707,0.5603000313574114,822.1428571428571,-0.3969786147313148,0.5554091721887872,772.0714285714286,-0.4250462154928813,-358.0
3.900562286376953,4.062445020815011,3.8777548785081706,1516748000.0,0.0,0.0118167231182863,3.8498785683718415,3.792461672805751,0.0,67.92611644861022,0.0640529597994645,0.0407498497837542,0.0233031100157103,0.1456068634594004,0.8510320770561866,0.0,0.0,0.0180207193109375,0.0107351227288585,0.0112482663492325,0.0291732829470634,0.0618882634664388,0,2019-02-18,383.0,5.950642552587727,-0.4381086626604092,-0.2392125175680909,2.971413087626778,3.4095217502871877,6.3809348379139665,4.180704603989127,-15.9090909090909,11.1510791366906,0.328947368421053,-0.9644062671667166,0.5028995403736349,564.3333333333334,-0.5590520880224088,0.5535655433596863,817.5714285714286,-0.3534684290744964,0.523491590471757,767.0,1.001969514505902,-93.0
3.883208751678467,3.963778583305204,3.870813611202492,551892000.0,-0.0044589090211826,0.008224962949646,3.8582111141984976,3.8045612833221134,-0.6361346776128929,64.74213669069627,0.0655235143929275,0.0457045827055889,0.0198189316873386,0.1281562422239629,0.8101736846234349,0.0,0.0,0.0,0.0180207193109375,0.0107351227288585,0.0136541887730261,0.0571639407988224,1,2019-02-19,711.0,6.568077911411976,-0.0226291944002762,0.4577908186301688,2.9427091752755734,2.965338369675849,5.9080475449514225,4.025685658346048,-13.2596685082873,16.8,0.404858299595142,-0.6336053447423321,0.7286663291348769,523.3333333333334,-0.4878570797473442,0.5901170621568304,767.1428571428571,-0.3630477057670994,0.5154950599679922,770.2857142857143,0.4154794682601329,328.0
3.930558681488037,3.9977413414428553,3.901305934134855,540988000.0,0.0121197642009599,0.0083397246909154,3.8762980060208823,3.821360936410904,-0.0197574887840374,62.87692941402759,0.0697061539664281,0.0505048969577567,0.0192012570086713,0.1280765192400558,0.8691905260782821,-0.0044589090211826,0.0,0.0,0.0,0.0180207193109375,0.0076902746088298,0.0700544758163892,0,2019-02-20,713.0,6.570882962339584,-0.2912226371256571,-0.0755467955725975,2.6700466562019565,2.961269293327614,5.63131594952957,3.3121284621381433,-12.9032258064516,10.3448275862069,-0.121065375302664,-0.2506534980621141,0.2106897919209619,602.3333333333334,-0.5432447831808748,0.5423953645422165,731.2857142857143,-0.3921884912783792,0.4975032291718975,757.7142857142857,-0.2685934427253808,2.0
3.861640691757202,3.967744582570565,3.847014199836572,448548000.0,-0.0176894310703626,0.0115130935746962,3.872633677454963,3.826731570457077,-0.1708725517017013,72.26657830783955,0.0666910472837596,0.0537421270229573,0.0129489202608022,0.1230568755808629,0.7046506010654358,0.0121197642009599,-0.0044589090211826,0.0,0.0,0.0,-0.0099784574023309,0.0636395766585911,1,2019-02-21,954.0,6.86171134048073,-0.2255032835856036,-0.0078402950591817,2.935782220217432,3.1612855038030356,6.0970677240204685,3.446024126561249,-13.9344262295082,10.9375,0.0,-0.1797850383705122,0.140011527482305,792.6666666666666,-0.5856149836160505,0.4960081479445011,733.5714285714286,-0.4091657604241274,0.486578252029645,778.0714285714286,0.0657193535400534,241.0
3.946424961090088,3.965265915061519,3.8998185898320425,401740000.0,0.0217179530985381,0.012462181406155,3.891081498363744,3.842690689208145,-0.1043544949481437,75.7235046463148,0.0703321897750757,0.057060139573381,0.0132720502016947,0.1209934397572179,0.853163049896504,-0.0176894310703626,0.0121197642009599,-0.0044589090211826,0.0,0.0,0.0117579649665675,0.0530529171543323,0,2019-02-22,896.0,6.799055862058796,-0.0456932491568136,0.0425928026910476,2.8181056138401552,2.8637988629969686,5.681904476837123,3.3795563275917826,-11.5727002967359,13.034188034188,0.0,-0.1874730566226914,0.1271058366528712,854.3333333333334,-0.4968953093955001,0.5332263292312537,709.5714285714286,-0.4242001639870469,0.4704648732745151,789.6428571428571,0.17981003442879,-58.0
3.946424961090088,3.965265915061519,3.8998185898320425,401740000.0,0.0,0.012462181406155,3.90491736404533,3.856521925459071,0.0,75.7235046463148,0.0723834303050234,0.0601247977197095,0.0122586325853139,0.1157422439254182,0.8267217633153116,0.0217179530985381,-0.0176894310703626,0.0121197642009599,-0.0044589090211826,0.0,0.0117579649665675,0.0412742663524821,0,2019-02-23,791.0,6.674561391814426,0.1056105501566632,0.1216300899333043,2.894367957282195,2.788757407125531,5.683125364407727,3.2432432331545633,-11.063829787234,10.5263157894737,0.289855072463768,-0.0551953275285845,0.1657613038194154,880.3333333333334,-0.3368035219912011,0.519795467261469,703.4285714285714,-0.4248343589782511,0.4696881949093736,766.2857142857143,0.1513037993134768,-105.0
3.946424961090088,3.965265915061519,3.8998185898320425,401740000.0,0.0,0.012462181406155,3.91529426330652,3.86850899687654,0.0,75.7235046463148,0.0731656451896829,0.0627329672137042,0.0104326779759787,0.1170359861100786,0.7942701177825038,0.0,0.0217179530985381,-0.0176894310703626,0.0121197642009599,-0.0044589090211826,0.0162793744694504,0.0301558448945893,0,2019-02-24,422.0,6.0473721790462776,0.1436223764496165,0.2298782106138824,2.9957058373310477,2.852083460881432,5.847789298212481,3.029423936933997,-10.2272727272727,8.33333333333333,0.3906786515482164,0.0678465591498221,0.1001483439067357,703.0,-0.1105605857603543,0.2146380606563205,695.7142857142857,-0.3641068869020624,0.4851672121623095,758.9285714285714,0.0380118262929533,-369.0
3.9340298175811768,4.097400123693652,3.9253528882636495,656020000.0,-0.0031457965508173,0.0125885166562864,3.919978151875184,3.8772451063038247,0.6329466819335889,80.29707830311433,0.0719559087061303,0.0645775555121894,0.0073783531939409,0.1172632560483884,0.7410915846143007,0.0,0.0,0.0217179530985381,-0.0176894310703626,0.0121197642009599,0.0008831151941548,0.008580181201339,0,2019-02-25,368.0,5.910796644040527,0.2834637061588169,0.2220042674848091,3.079091984200198,2.79562827804138,5.874720262241577,3.1910819258728433,-9.39597315436242,10.5882352941176,0.2728388632643955,0.1775655442550323,0.0936591706961003,527.0,-0.0074788187861791,0.2041255445625278,693.5714285714286,-0.2832654534042939,0.4925153681400842,755.5714285714286,0.1398413297092003,-54.0
