date,n_news,n_news_log,mean_tone,weighted_tone,mean_positive,mean_negative,mean_polarity,std_tone,min_tone,max_tone,median_tone,tone_3d_avg,tone_3d_std,news_3d_avg,tone_7d_avg,tone_7d_std,news_7d_avg,tone_14d_avg,tone_14d_std,news_14d_avg,tone_momentum,news_momentum
2019-01-11,834,6.727431724850855,-0.8017923835012205,-0.5199630318597095,2.6987407586006738,3.500533142101894,6.1992739007025675,3.71902520430819,-13.2867132867133,13.2075471698113,-0.4728158812483235,-0.5919172935116234,0.20491542919735964,822.3333333333334,-0.5194352847643994,0.5293513370889359,767.2857142857143,-0.6116400242518761,0.5068717414010749,759.0909090909091,-0.22018352701791322,54.0
2019-01-12,424,6.052089168924417,-0.6490198679884056,0.05009857781188469,2.7552419155881784,3.4042617835765836,6.1595036991647625,3.6069638113111906,-14.1732283464567,10.0,-0.04897159647404505,-0.6774737026576444,0.11281583188121302,679.3333333333334,-0.41897934357797306,0.3945278334018118,760.1428571428571,-0.6147550112299203,0.48340369326652377,731.1666666666666,0.1527725155128149,-410.0
2019-01-13,436,6.07993319509559,-0.29237758503855166,-0.06297953557516076,2.8391142189058804,3.1314918039444315,5.970606022850312,3.3499758615112003,-14.38127090301,8.45070422535211,0.0,-0.5810632788427258,0.2614181185943817,564.6666666666666,-0.3981466373764449,0.3971845870343351,771.5714285714286,-0.5899567476767381,0.47138123653085995,708.4615384615385,0.35664228294985395,12.0
2019-01-14,735,6.601230118728877,-0.17815535213977954,-0.03405824544021304,3.0314441547217266,3.209599506861505,6.241043661583232,3.8181219924353864,-14.5985401459854,17.1195652173913,0.0,-0.37318426838891217,0.24561278087042648,531.6666666666666,-0.4834409001095427,0.21464366751588856,727.2857142857143,-0.560542362281241,0.4660695512847354,710.3571428571429,0.11422223289877212,299.0
2019-01-15,838,6.732210706467206,-0.6207147148069481,-0.5368244185368288,2.7488038590570674,3.3695185738640143,6.118322432921081,3.8183682127214755,-15.8940397350993,13.8728323699422,-0.6462262290594165,-0.3637492173284264,0.22975014644801256,669.6666666666666,-0.5022884857869364,0.2208922741188191,700.0,-0.586299142769599,0.4580854783123661,732.7142857142857,-0.44255936266716855,103.0
2019-01-16,741,6.60934924316738,-1.1453120234652334,-0.8524138989466843,2.541393898569271,3.6867059220345046,6.2280998206037745,4.0596194018808,-12.6050420168067,7.78546712802768,-0.505050505050505,-0.6480606968039869,0.48415788620125727,771.3333333333334,-0.6098543976319208,0.3196770096644547,684.0,-0.6067329145148038,0.47717949693958617,726.4285714285714,-0.5245973086582854,-97.0
2019-01-17,810,6.698268054115413,-0.3379365737360707,-0.4508099938881145,2.6326042356530377,2.970540809389109,5.603145045042146,3.329373561600215,-11.3573407202216,12.9032258064516,-0.286532951289398,-0.7013211040027508,0.40967892512396903,796.3333333333334,-0.5750440715251728,0.33610998293711264,688.2857142857143,-0.5908406605010786,0.4825154431412395,722.4285714285714,0.8073754497291628,69.0
2019-01-18,783,6.664409020350408,-0.5449152977046408,-0.3441113639779292,2.5765527894531415,3.1214680871577825,5.698020876610924,3.1913314392577896,-13.2947976878613,10.99324975892,-0.427350427350427,-0.6760546316353149,0.41935894277358315,778.0,-0.5383473449828042,0.3209065080973431,681.0,-0.5288913148736019,0.42066017540001355,724.1428571428571,-0.20697872396857003,-27.0
2019-01-19,473,6.161207321695077,-1.3049005041592034,-0.7009689394319997,2.597573085428271,3.902473589587474,6.500046675015746,3.9051452907748723,-15.5778894472362,11.7647058823529,-0.539568345323741,-0.7292507918666381,0.5091556652840061,688.6666666666666,-0.6320445787214897,0.4343169078868372,688.0,-0.5255119611497313,0.4136692386737849,724.0714285714286,-0.7599852064545627,-310.0
2019-01-20,433,6.073044534100405,-0.621273772689408,-0.38894860848289514,2.8396218491849745,3.460895621874383,6.300517471059358,3.9450819672347297,-18.1818181818182,9.05172413793103,0.0,-0.823696524851084,0.41848011476290753,563.0,-0.6790297483858977,0.408467901501967,687.5714285714286,-0.5385881928811712,0.41359059686403715,729.5714285714286,0.6836267314697955,-40.0
2019-01-21,782,6.663132695990803,-0.5082384530362543,-0.3507999601628103,2.588281025659734,3.096519478695989,5.6848005043557235,3.356824819899358,-12.3287671232877,13.5574837310195,-0.338983050847458,-0.8114709099616219,0.43104387154298446,562.6666666666666,-0.7261844770853941,0.3567925835425389,694.2857142857143,-0.6048126885974684,0.30964901527925925,710.7857142857143,0.11303531965315372,349.0
2019-01-22,743,6.612041034833092,-0.8958124232596082,-0.5701123137792652,2.6586087162356753,3.554421139495284,6.21302985573096,4.091938555040295,-17.1428571428571,11.9565217391304,-0.363636363636364,-0.6751082163284234,0.1993163467709431,652.6666666666666,-0.7654841497214884,0.3583862454365956,680.7142857142857,-0.6338863177542124,0.31693926103373893,690.3571428571429,-0.38757397022335394,-39.0
2019-01-23,860,6.7580945044277305,-0.4368180953191015,0.634860840140746,2.929039188123976,3.365857283443077,6.294896471567052,4.184990509159753,-13.7931034482759,9.25925925925926,-0.4674019001614995,-0.6136229905383213,0.24697848859522684,795.0,-0.664270731414898,0.33233699634443437,697.7142857142857,-0.6370625645234096,0.3145462664662107,690.8571428571429,0.4589943279405067,117.0
2019-01-24,849,6.745236349484363,-0.6591285107288479,-0.47556995315957734,2.501377499423086,3.1605060101519347,5.661883509575022,3.5170877808618313,-14.6341463414634,9.95145631067961,-0.520833333333333,-0.6639196764358525,0.229534669978226,817.3333333333334,-0.7101552938424377,0.30041137997666634,703.2857142857143,-0.6425996826838052,0.31417708816759027,695.7857142857143,-0.22231041540974644,-11.0
2019-01-25,804,6.690842277418564,-0.3456202175157371,-0.07424228738339302,2.582422084886457,2.928042302402195,5.510464387288652,3.4104914198267275,-14.0540540540541,8.69565217391304,0.0,-0.4805222745212288,0.16125881042023124,837.6666666666666,-0.6816845681011657,0.326952971464338,706.2857142857143,-0.6100159565419849,0.3199981794769166,693.6428571428571,0.3135082932131108,-45.0
2019-01-26,417,6.035481432524756,0.2665020761757011,0.05723942796499612,3.064129400639931,2.7976273244642296,5.861756725104163,3.6423038738830646,-13.4361233480176,12.3287671232877,0.268817204301075,-0.24608221735629454,0.4707747401466235,690.0,-0.4571984851961794,0.3649865917168102,698.2857142857143,-0.5446215319588346,0.3959484600424983,693.1428571428571,0.6121222936914382,-387.0
2019-01-27,475,6.16541785423142,-0.5627540903587203,-0.3498713551253637,2.878774664832611,3.441528755191331,6.320303420023943,3.5732388465973735,-12.6436781609195,9.1304347826087,0.0,-0.21395741056625203,0.43002066053179827,565.3333333333334,-0.4488385305775097,0.36125322068344756,704.2857142857143,-0.5639341394817037,0.38923568939811,695.9285714285714,-0.8292561665344214,58.0
2019-01-28,1047,6.954638864880987,-0.26250596982271174,-0.2582500723141208,2.889435416905726,3.151941386728437,6.041376803634162,3.625478232646575,-15.8576051779935,11.7647058823529,-0.307692307692308,-0.18625266133524354,0.41985398976942545,646.3333333333334,-0.41373389011843215,0.36642153745424366,742.1428571428571,-0.5699591836019132,0.3834141100513148,718.2142857142857,0.3002481205360085,572.0
2019-01-29,971,6.879355804460439,-0.8007451950174921,-0.658734427491702,2.696218156400261,3.496963351417753,6.193181507818014,3.641639646020108,-15.3846153846154,10.6481481481481,-0.945179584120983,-0.5420017517329746,0.2697190400275765,831.0,-0.40015285751241564,0.3468129624498858,774.7142857142857,-0.5828185036169521,0.38823604306811765,727.7142857142857,-0.5382392251947803,-76.0
2019-01-30,986,6.894670039433482,-0.6155808573463344,-0.34875737153301406,2.5364304225300907,3.152011279876424,5.688441702406514,3.5897705807707987,-14.3382352941176,10.3383458646617,-0.23461387097750752,-0.5596106740621793,0.27344992584971684,1001.3333333333334,-0.42569039494487754,0.35641153840792356,792.7142857142857,-0.5449805631798877,0.3534537726735093,745.2142857142857,0.1851643376711577,15.0
2019-01-31,1008,6.9167150203536085,-0.388808914479992,-0.21886371181627792,2.717355979450384,3.1061648939303756,5.823520873380758,3.250324327061846,-16.6666666666667,12.5,-0.34877690029215,-0.6017116556146062,0.2063180575550134,988.3333333333334,-0.3870733097664695,0.3412240327332844,815.4285714285714,-0.5486143018044537,0.35141712185489626,759.3571428571429,0.2267719428663424,22.0
2019-02-01,923,6.828712071641684,-0.5505064210692836,-0.261801856409023,2.6520583744894726,3.2025647955587564,5.854623170048229,3.20598250702348,-12.8099173553719,6.88073394495413,-0.245098039215686,-0.5182987309652033,0.11676634786711505,972.3333333333334,-0.4163427674169761,0.34583188546929367,832.4285714285714,-0.5490136677590709,0.3514157717779489,769.3571428571429,-0.1616975065892916,-85.0
2019-02-02,502,6.220590170099739,-0.9707549410961901,-0.5309671014100984,2.7413608452309055,3.7121157863270957,6.453476631558002,3.6814624976722747,-13.6,9.49367088607595,-0.41688934075435446,-0.6366900922151552,0.30039309804442876,811.0,-0.5930937698843891,0.23805024603832212,844.5714285714286,-0.5251461275402843,0.3043195612956712,771.4285714285714,-0.4202485200269065,-421.0
2019-02-03,454,6.12029741895095,-1.0472512618558654,-0.09019725786949401,2.599130641166225,3.6463819030220908,6.245512544188315,3.558815827083485,-13.9097744360902,11.5089514066496,-1.1731113251685699,-0.8561708746737796,0.26746212894621707,626.3333333333334,-0.6623076515268386,0.2920650952868299,841.5714285714286,-0.5555730910521741,0.3344717057862683,772.9285714285714,-0.07649632075967527,-48.0
2019-02-04,665,6.501289670540389,0.1114806792961645,0.04057295724641784,3.007637063074882,2.8961563837787176,5.903793446853601,3.2922992590454156,-9.73451327433628,19.6969696969697,0.225225225225225,-0.6355085078852969,0.6480413228313121,540.3333333333334,-0.6088809873669989,0.39385662713545344,787.0,-0.5113074387427157,0.37923151834374996,764.5714285714286,1.1587319411520298,211.0
2019-02-05,889,6.7912214627261855,0.11674836003225979,0.10502202665746099,3.1484958299264307,3.0317474698941704,6.180243299820601,3.493771577161395,-12.4,14.2329020332717,0.255754475703325,-0.273007407509147,0.6705200195447791,669.3333333333334,-0.47781047950274874,0.465511902074528,775.2857142857143,-0.43898166850758225,0.3964254555266873,775.0,0.005267680736095293,224.0
2019-02-06,669,6.507277712385012,0.012178484454871416,-0.2718595146396732,2.995327799255812,2.98314931480094,5.978477114056752,3.3250678238975873,-11.2068965517241,18.6046511627907,0.146412884333821,0.0801358412610986,0.05891170404215953,741.0,-0.38813057353114794,0.49413545627385774,730.0,-0.4069104842380127,0.4143699381906746,761.3571428571429,-0.10456987557738837,-220.0
2019-02-07,734,6.5998704992128365,0.16478840072405931,0.23795082601272982,3.1773694597704814,3.012581059046422,6.189950518816904,3.6927834945749605,-13.0769230769231,16.3120567375887,0.40441176470588247,0.09790508173706354,0.0780304330925107,764.0,-0.309045242787712,0.5364942683843011,690.8571428571429,-0.34805927627709077,0.4338440849386558,753.1428571428571,0.1526099162691879,65.0
2019-02-08,1118,7.020190708311925,0.11448928003352261,-0.19426106798530537,3.2346330426274625,3.1201437625939397,6.354776805221402,2.8844622314612356,-11.9047619047619,8.40909090909091,0.0,0.09715205507081781,0.07776812433753115,840.3333333333334,-0.21404585691588257,0.545414278056499,718.7142857142857,-0.3151943121664294,0.45112617255084186,775.5714285714286,-0.0502991206905367,384.0
2019-02-09,525,6.26530121273771,-0.7065622326170252,-0.6269471762456478,3.066505897775058,3.7730681303920823,6.839574028167141,3.623289845925894,-13.125,10.8374384236453,-0.461254612546126,-0.14242818395314774,0.4892013072672473,792.3333333333334,-0.17630404141885903,0.4907227727276475,722.0,-0.38469890565162407,0.42902917491030207,783.2857142857143,-0.8210515126505479,-593.0
2019-02-10,415,6.030685260261263,-0.8483163628099423,-0.16949467308697444,2.9190289770482685,3.7673453398582093,6.6863743169064795,4.003195373707594,-13.0434782608696,8.03212851405623,-0.273972602739726,-0.48012977179781496,0.5198099854343764,686.0,-0.14788477012658427,0.4344059070520067,716.4285714285714,-0.40509621082671143,0.44464949246811486,779.0,-0.14175413019291705,-110.0
2019-02-11,1064,6.970730078143525,-0.5209942523257275,-0.2800079695836182,2.626147759496389,3.1471420118221163,5.773289771318504,3.3263281595765255,-11.1510791366906,13.2142857142857,-0.43605084998711097,-0.691957615917565,0.16414905459570428,668.0,-0.23823833178685458,0.4372346507902124,773.4285714285714,-0.4235596595769268,0.4436387146710868,780.2142857142857,0.3273221104842148,649.0
2019-02-12,964,6.872128101338986,0.09649128690905584,-0.16996723813322567,2.991967585342656,2.8954762984336004,5.887443883776256,3.1887657480946636,-13.1578947368421,12.5,0.3513285091209695,-0.42427310940887136,0.47977245477126057,814.3333333333334,-0.2411321993758837,0.4345523720040553,784.1428571428571,-0.35947133943931625,0.44972476188798904,779.7142857142857,0.6174855392347833,-100.0
2019-02-13,938,6.844815479208263,0.07108811946062608,0.051917339486458075,3.0566363823300136,2.9855482628693877,6.0421846451994,2.936303235108308,-9.86193293885602,11.5789473684211,0.0,-0.11780494865201514,0.34940312130370677,988.6666666666666,-0.23271653723220445,0.4408011731405396,822.5714285714286,-0.3104235553816762,0.4570297473662743,776.2857142857143,-0.025403167448429756,-26.0
2019-02-14,1064,6.970730078143525,-0.6667309687006657,-0.7451440949384098,2.7997415133171826,3.4664724820178483,6.26621399533503,3.2835320424309993,-10.3351955307263,18.6046511627907,-0.671140939597315,-0.16638385411032788,0.4334994308396039,988.6666666666666,-0.3515050185785938,0.427671500369864,869.7142857142857,-0.3302751306831529,0.46663146283415313,780.2857142857143,-0.7378190881612918,126.0
2019-02-15,834,6.727431724850855,-1.0150319616734298,-0.533291843510412,2.512367450977948,3.527399412651378,6.0397668636293265,3.3859437963813392,-13.0044843049327,12.3076923076923,-0.700934579439252,-0.5368916036378231,0.5545790324206311,945.3333333333334,-0.5128651959653012,0.4355599926763924,829.1428571428571,-0.3634555264405919,0.4988957762617562,773.9285714285714,-0.34830099297276407,-230.0
2019-02-16,476,6.1675164908883415,-1.4400781771663111,-0.9617396172348346,2.5562680702791005,3.9963462474454117,6.552614317724512,4.258617374961825,-16.8918918918919,9.04159132007233,-0.792958465951511,-1.040613702513469,0.3873077527092719,791.3333333333334,-0.6176531880437707,0.5603000313574114,822.1428571428571,-0.39697861473131485,0.5554091721887872,772.0714285714286,-0.42504621549288135,-358.0
2019-02-17,383,5.950642552587727,-0.4381086626604092,-0.23921251756809092,2.971413087626778,3.4095217502871877,6.3809348379139665,4.180704603989127,-15.9090909090909,11.1510791366906,0.328947368421053,-0.9644062671667166,0.5028995403736349,564.3333333333334,-0.5590520880224088,0.5535655433596863,817.5714285714286,-0.35346842907449644,0.523491590471757,767.0,1.001969514505902,-93.0
2019-02-18,711,6.568077911411976,-0.02262919440027625,0.4577908186301688,2.9427091752755734,2.965338369675849,5.9080475449514225,4.025685658346048,-13.2596685082873,16.8,0.404858299595142,-0.6336053447423321,0.7286663291348769,523.3333333333334,-0.48785707974734427,0.5901170621568304,767.1428571428571,-0.36304770576709944,0.5154950599679922,770.2857142857143,0.41547946826013293,328.0
2019-02-19,713,6.570882962339584,-0.2912226371256571,-0.07554679557259755,2.6700466562019565,2.961269293327614,5.63131594952957,3.3121284621381433,-12.9032258064516,10.3448275862069,-0.121065375302664,-0.2506534980621141,0.21068979192096196,602.3333333333334,-0.5432447831808748,0.5423953645422165,731.2857142857143,-0.39218849127837924,0.49750322917189754,757.7142857142857,-0.2685934427253808,2.0
2019-02-20,954,6.86171134048073,-0.22550328358560362,-0.00784029505918179,2.935782220217432,3.1612855038030356,6.0970677240204685,3.446024126561249,-13.9344262295082,10.9375,0.0,-0.17978503837051227,0.140011527482305,792.6666666666666,-0.5856149836160505,0.4960081479445011,733.5714285714286,-0.40916576042412744,0.486578252029645,778.0714285714286,0.06571935354005348,241.0
2019-02-21,896,6.799055862058796,-0.04569324915681362,0.04259280269104767,2.8181056138401552,2.8637988629969686,5.681904476837123,3.3795563275917826,-11.5727002967359,13.034188034188,0.0,-0.1874730566226914,0.12710583665287128,854.3333333333334,-0.49689530939550014,0.5332263292312537,709.5714285714286,-0.4242001639870469,0.47046487327451514,789.6428571428571,0.17981003442879,-58.0
2019-02-22,791,6.674561391814426,0.10561055015666325,0.12163008993330439,2.894367957282195,2.788757407125531,5.683125364407727,3.2432432331545633,-11.063829787234,10.5263157894737,0.289855072463768,-0.05519532752858459,0.16576130381941548,880.3333333333334,-0.3368035219912011,0.519795467261469,703.4285714285714,-0.42483435897825117,0.4696881949093736,766.2857142857143,0.15130379931347687,-105.0
2019-02-23,422,6.0473721790462776,0.14362237644961656,0.2298782106138824,2.9957058373310477,2.852083460881432,5.847789298212481,3.029423936933997,-10.2272727272727,8.33333333333333,0.39067865154821646,0.06784655914982214,0.1001483439067357,703.0,-0.11056058576035432,0.2146380606563205,695.7142857142857,-0.36410688690206244,0.48516721216230957,758.9285714285714,0.03801182629295331,-369.0
2019-02-24,368,5.910796644040527,0.28346370615881694,0.22200426748480914,3.0790919842001974,2.79562827804138,5.874720262241577,3.1910819258728433,-9.39597315436242,10.5882352941176,0.27283886326439555,0.17756554425503235,0.09365917069610037,527.0,-0.007478818786179152,0.20412554456252788,693.5714285714286,-0.28326545340429393,0.49251536814008423,755.5714285714286,0.13984132970920038,-54.0
2019-02-25,1306,7.175489713624222,0.9142304358455607,1.8916009964798606,3.824085206586905,2.909854770741344,6.73393997732825,3.5204427801665212,-20.6489675516224,12.8555176336746,1.1940404904476751,0.44710550615133143,0.4105401007576337,698.6666666666666,0.12635827124894042,0.4028927229355974,778.5714285714286,-0.18074940424920194,0.5807008961562423,772.8571428571429,0.6307667296867439,938.0
2019-02-26,928,6.834108738813838,-0.4865623300091475,-0.4836278950443795,2.8009516096321176,3.2875139396412645,6.088465549273383,3.2352296428611207,-13.7055837563452,13.2492113564669,-0.131695762847056,0.23704393733174345,0.7015491354290089,867.3333333333334,0.09845260083701324,0.441546909642001,809.2857142857143,-0.2223960911719307,0.5801957755554858,770.2857142857143,-1.4007927658547081,-378.0
2019-02-27,888,6.790097235513905,-0.04156027394766531,-0.1095780267787406,2.8379415755549715,2.879501849502637,5.71744342505761,3.2925510522990487,-16.5909090909091,10.3879849812265,0.0,0.1287026106295827,0.7157493839439505,1040.6666666666667,0.12473017364243298,0.4241864084558481,799.8571428571429,-0.2304424049868087,0.5765824379124649,766.7142857142857,0.4450020560614822,-40.0
2019-02-28,1266,7.144407180321139,-1.2117991542695254,-1.086965866784152,2.8599804619094016,4.071779616178929,6.93176007808833,3.345078328173024,-19.3548387096774,12.0481927710843,-1.44927536231884,-0.5799739194087794,0.5906852402336324,1027.3333333333333,-0.041856384230811554,0.6636532210918865,852.7142857142857,-0.2693758468131558,0.6247034359942362,781.1428571428571,-1.1702388803218602,378.0
2019-03-01,981,6.889591308354466,-0.5809085978099521,-0.3251101167740715,3.002030878718574,3.582939476528526,6.584970355247099,3.4023953010558348,-12.3809523809524,12.1621621621622,-0.26542800265428,-0.6114226753423809,0.585715879031789,1045.0,-0.1399305482260423,0.6884904487254714,879.8571428571429,-0.2383670351086217,0.5949075520893072,791.6428571428571,0.6308905564595734,-285.0
2019-03-02,502,6.220590170099739,-0.20211403579406131,-0.5010561119481158,3.0566278484057046,3.2587418841997664,6.31536973260547,3.290490176611849,-12.5766871165644,12.8865979381443,0.0,-0.6649405959578462,0.5100608220126778,916.3333333333334,-0.18932146426085344,0.6770650971711045,891.2857142857143,-0.14994102501060386,0.4842624307030333,793.5,0.3787945620158908,-479.0
2019-03-03,482,6.180016653652572,-0.06559572171448694,-0.2506613871489509,3.008128141369989,3.0737238630844765,6.081852004454467,3.3706155949908334,-13.5802469135802,18.5606060606061,0.329189720179709,-0.2828727851061667,0.2669800025475437,655.0,-0.23918709681418257,0.6487011442970986,907.5714285714286,-0.12333295780018083,0.4773962244626361,800.5714285714286,0.13651831407957438,-20.0
2019-03-04,753,6.625392368007956,0.07565723938833148,-0.20294076559297602,2.9247231822906516,2.8490659429023193,5.77378912519297,3.136647676589784,-10.989010989011,14.3939393939394,0.0,-0.06401750604007218,0.1388923626505401,579.0,-0.3589832677366439,0.44594023162532986,828.5714285714286,-0.1163124982438517,0.47970815257309596,803.5714285714286,0.14125296110281843,271.0
2019-03-05,845,6.740519359606223,-0.23248944489178325,-0.23621107549265033,2.7897784357019817,3.022267880593765,5.812046316295746,3.6210236180310567,-16.2162162162162,14.3939393939394,0.0,-0.0741426424059795,0.15425103613326865,693.3333333333334,-0.3226871412913061,0.444161860439664,816.7142857142857,-0.11211727022714645,0.4783156327155837,813.0,-0.3081466842801147,92.0
2019-03-06,1089,6.993932975223189,-0.6576532208333996,-0.5693758461834959,2.666314041846784,3.3239672626801835,5.9902813045269685,3.2961726220588488,-15.1658767772512,9.16030534351145,-0.451671183378501,-0.2714951421122837,0.36820801332860015,895.6666666666666,-0.4107004194178397,0.44019392480864655,845.4285714285714,-0.1429851228877033,0.499663696383703,822.6428571428571,-0.42516377594161636,244.0
2019-03-07,874,6.774223886357614,-0.4335317416593772,-0.29422215193192525,2.948628701292697,3.3821604429520744,6.33078914424477,3.2194499939486847,-17.258883248731,9.20245398773006,-0.20033874184464,-0.44122480246151996,0.21268626302987262,936.0,-0.2995193604735327,0.26921417739076753,789.4285714285714,-0.17068787235217212,0.504581849705952,821.0714285714286,0.22412147917402242,-215.0
2019-03-08,815,6.704414354964107,-0.5649605771981097,-0.10543514765770962,2.7611074845521646,3.326068061750274,6.087175546302436,3.3942287583787385,-11.6504854368932,10.1214574898785,-0.215982721382289,-0.5520485132302955,0.11261727400234599,926.0,-0.2972410718146981,0.2664896628082995,765.7142857142857,-0.21858581002037017,0.5081511081384512,822.7857142857143,-0.13142883553873247,-59.0
2019-03-09,474,6.163314804034641,-0.9690850737500913,-0.24910952060938565,2.652974027045237,3.622059100795328,6.275033127840563,3.8315970453222317,-13.265306122449,11.7424242424242,-0.5714472309299895,-0.6558591308691927,0.2791079597091197,721.0,-0.4068083629512738,0.3615685073969454,761.7142857142857,-0.29806491360606363,0.5335256836834315,826.5,-0.4041244965519817,-341.0
2019-03-10,429,6.063785208687608,-0.8642109445561074,-0.8174577455959259,2.8434397895974697,3.707650734153577,6.551090523751048,3.6178068194482718,-10.7142857142857,10.5820105820106,-0.282885431400283,-0.7994188651681027,0.2097085175712092,572.6666666666666,-0.5208962519286481,0.36195520981822127,754.1428571428571,-0.38004167437141534,0.5254089000611498,830.8571428571429,0.10487412919398398,-45.0
2019-03-11,950,6.85751406254539,-0.2095880084088588,-0.3217194369723774,2.7926414646363487,3.002229473045207,5.794870937681555,3.236072699857766,-16.551724137931,10.3293413173653,-0.3367156056912875,-0.6809613422383524,0.4115753401598514,617.6666666666666,-0.5616455730425325,0.29311051606561783,782.2857142857143,-0.4603144203895882,0.37748263575280183,805.4285714285714,0.6546229361472485,521.0
2019-03-12,1032,6.940222469119639,-0.48098509177005444,-0.7368685635006741,2.645045788264467,3.1260308800345213,5.7710766682989885,3.0620339821471276,-13.8248847926267,10.239852398524,-0.643093465674111,-0.5182613482450068,0.32889958437964123,803.6666666666666,-0.5971449511679998,0.2597510228976868,809.0,-0.45991604622965293,0.3774557463517867,812.8571428571429,-0.2713970833611956,82.0
2019-03-13,859,6.756932389247553,-0.38648116630688933,-0.4557299419568293,2.644464163494135,3.030945329801024,5.675409493295159,3.157451569395935,-13.1736526946108,13.8297872340426,-0.587371512481644,-0.3590180888286008,0.1377670486098706,947.0,-0.5584060862356411,0.2692695815654957,776.1428571428571,-0.4845532528267404,0.3588464604175551,810.7857142857143,0.0945039254631651,-173.0
2019-03-14,906,6.810142450115136,-0.2715586220694842,-0.2796314175638152,2.8548163636778026,3.126374985747287,5.981191349425091,3.4581572496354718,-15.0,18.6046511627907,-0.235816340685255,-0.37967496004880924,0.10487900116577802,932.3333333333334,-0.5352670691513707,0.28809044075387247,780.7142857142857,-0.4173932148124517,0.29448177293544825,785.0714285714286,0.11492254423740511,47.0
