Close,High,Low,Volume,log_return,volatility_7d,ema_7,ema_14,volume_change,rsi_14,macd,macd_signal,macd_diff,bb_width,bb_position,log_return_lag_1,log_return_lag_2,log_return_lag_3,log_return_lag_4,log_return_lag_5,momentum_5,momentum_10,mean_tone_shifted,weighted_tone_shifted,tone_momentum_shifted,n_news_shifted,target,date
3.890397548675537,3.91642786002907,3.759502917198431,651336000.0,0.0,0.014800706205190419,3.8264580489549287,3.734059886408884,0.0,78.34088237119026,0.12769651252394665,0.10012908771366934,0.02756742481027731,0.23043783062773612,0.8266302376571415,0.0,0.0,0.03376303861286993,0.01916467656593831,-0.006896094336560641,0.0543534286156806,0.05442428533921739,-0.621273772689408,-0.3889486084828951,0.6836267314697955,433.0,0,2019-01-21
3.6881062984466553,3.8718051248869383,3.657861758814869,661552000.0,-0.0533982219432995,0.027075208298283516,3.79187011132786,3.7279327413472534,0.015684685016642774,65.70626728686781,0.11265427730479605,0.10263412563189468,0.010020151672901365,0.22123486846699364,0.5677678062746162,0.0,0.0,0.0,0.03376303861286993,0.01916467656593831,-0.019443668641888845,-0.00040322374801771144,-0.5082384530362543,-0.3507999601628103,0.1130353196531537,782.0,1,2019-01-22
3.700997829437256,3.832140498706805,3.6697617321374816,591020000.0,0.0034893388555735723,0.026986018879733627,3.769152040855209,3.724341419759254,-0.10661595762691367,62.79071387532582,0.10061362509183658,0.10223002552388306,-0.0016164004320464859,0.18522799316519672,0.5604286538357547,-0.0533982219432995,0.0,0.0,0.0,0.03376303861286993,-0.04868389846244925,0.00309080049542243,-0.8958124232596082,-0.5701123137792652,-0.3875739702233539,743.0,1,2019-01-23
3.9129576683044434,3.930558824150552,3.780823459299669,708972000.0,0.05569105802580453,0.033866352269777474,3.8051034477175176,3.7494902528986125,0.19957361849006805,69.62342940936483,0.10694194882217856,0.10317241018354217,0.0037695386386363827,0.1785866541371831,0.8433813494842334,0.0034893388555735723,-0.0533982219432995,0.0,0.0,0.0,0.005798923977984316,0.0491889277078803,-0.4368180953191015,0.634860840140746,0.4589943279405067,860.0,1,2019-01-24
3.9702236652374268,3.9883208339458593,3.750826525052834,1154572000.0,0.014528907013282697,0.0319301173985912,3.846383502097495,3.778921374543788,0.6285156536506378,68.35277997108575,0.11524955322297314,0.10558783879142837,0.009661714431544774,0.17123813190987724,0.8985710426203702,0.05569105802580453,0.0034893388555735723,-0.0533982219432995,0.0,0.0,0.02051875561896388,0.06859286418239297,-0.6591285107288479,-0.4755699531595773,-0.2223104154097464,849.0,0,2019-01-25
3.9702236652374268,3.9883208339458593,3.750826525052834,1154572000.0,0.0,0.0319301173985912,3.877343542882478,3.804428346636273,0.0,68.35277997108575,0.1204449748677785,0.10855926600669841,0.011885708861080091,0.15720049774769163,0.8802901732775503,0.014528907013282697,0.05569105802580453,0.0034893388555735723,-0.0533982219432995,0.0,0.02051875561896388,0.07598744895346243,-0.3456202175157371,-0.074242287383393,0.3135082932131108,804.0,0,2019-01-26
3.9702236652374268,3.9883208339458593,3.750826525052834,1154572000.0,0.0,0.0319301173985912,3.900563573471215,3.826534389116427,0.0,68.35277997108575,0.1231428696052439,0.11147598672640752,0.011666882878836382,0.15727010937807215,0.8429817332533754,0.0,0.014528907013282697,0.05569105802580453,0.0034893388555735723,-0.0533982219432995,0.07649382744461364,0.05556283816874208,0.2665020761757011,0.0572394279649961,0.6121222936914382,417.0,0,2019-01-27
3.4213595390319824,3.5113496308952876,3.2475771633204324,2511528000.0,-0.14878443384814527,0.06577109527037515,3.7807625648614067,3.7725110757718348,1.1752891980751308,37.901482733333594,0.08006923439336244,0.10519463625979851,-0.025125401866436067,0.16275681610641454,-0.060450769355103656,0.0,0.0,0.014528907013282697,0.05569105802580453,0.0034893388555735723,-0.07555753969404322,-0.1205630025659552,-0.5627540903587203,-0.3498713551253637,-0.8292561665344214,475.0,0,2019-01-28
3.2624504566192627,3.423589870614671,3.247823965057454,1153932000.0,-0.04755941129178058,0.06528782734569295,3.6511845378008707,3.7045029932181586,-0.5405458350454384,34.0324937099269,0.03273310639223137,0.09070233028628509,-0.05796922389405372,0.19593934692221357,-0.16491259898279026,-0.14878443384814527,0.0,0.0,0.014528907013282697,0.05569105802580453,-0.16624437748314758,-0.1614094920119552,-0.2625059698227117,-0.2582500723141208,0.3002481205360085,1047.0,1,2019-01-29
3.4059879779815674,3.4203664606112083,3.2589792999802416,974228000.0,0.04305646575236603,0.06901618831180943,3.5898853978460448,3.664700991186613,-0.15573188021477868,40.761614152576726,0.006723656170763093,0.0739065954631807,-0.0671829392924176,0.21042206685283843,0.07390714615936897,-0.04755941129178058,-0.14878443384814527,0.0,0.0,0.014528907013282697,-0.14211685155075948,-0.12451415687810208,-0.8007451950174921,-0.658734427491702,-0.5382392251947803,971.0,1,2019-01-30
3.563656806945801,3.5993553648950183,3.380949556495698,842852000.0,0.04525215804924316,0.06740715837680139,3.5833282501209838,3.651228433287838,-0.1348513900236905,43.911370523885545,-0.001153170679915938,0.05889464223456137,-0.060047812914477305,0.21476637421784345,0.28622152288912156,0.04305646575236603,-0.04755941129178058,-0.14878443384814527,0.0,0.0,-0.10240401865805526,-0.08398646607233584,-0.6155808573463344,-0.348757371533014,0.1851643376711577,986.0,1,2019-01-31
3.587951898574829,3.639020736411014,3.534652181397594,625048000.0,0.006794327287833559,0.06693559065016724,3.584484162234445,3.6427915619927704,-0.2584131021816404,40.03594305351006,-0.0053732622343440894,0.04604106134078028,-0.05141432357512437,0.2177265689107245,0.3250135737253313,0.04525215804924316,0.04305646575236603,-0.04755941129178058,-0.14878443384814527,0.0,-0.09628469297830788,-0.027156050223934414,-0.388808914479992,-0.2188637118162779,0.2267719428663424,1008.0,0,2019-02-01
3.587951898574829,3.639020736411014,3.534652181397594,625048000.0,0.0,0.06693559065016724,3.585351096319541,3.6354796068703785,0.0,40.03594305351006,-0.008618368013633138,0.0351091754698976,-0.04372754348353074,0.22052038971889867,0.3331816676323773,0.006794327287833559,0.04525215804924316,0.04305646575236603,-0.04755941129178058,-0.14878443384814527,0.04869185995868208,-0.030544716876966027,-0.5505064210692836,-0.261801856409023,-0.1616975065892916,923.0,0,2019-02-02
3.587951898574829,3.639020736411014,3.534652181397594,625048000.0,0.0,0.06693559065016724,3.5860012968833628,3.6291425790976386,0.0,40.03594305351006,-0.011062614786424785,0.025874817418633123,-0.03693743220505791,0.22337463012296116,0.3435221709599666,0.0,0.006794327287833559,0.04525215804924316,0.04305646575236603,-0.04755941129178058,0.09977207203105531,-0.08305885145709879,-0.97075494109619,-0.5309671014100984,-0.4202485200269065,502.0,1,2019-02-03
3.698270082473755,3.7354559715584528,3.5817539341611235,528592000.0,0.030283627127062153,0.032304489349912174,3.6140684932809606,3.6383595795477874,-0.15431774839692314,44.09928455451719,-0.004051242291274182,0.019889605476651664,-0.023940847767925846,0.22347573613204458,0.4773928083593744,0.0,0.0,0.006794327287833559,0.04525215804924316,0.04305646575236603,0.0858141914715147,-0.06849830278955038,-1.0472512618558654,-0.090197257869494,-0.0764963207596752,454.0,1,2019-02-04
3.7173585891723633,3.754048698955578,3.67645401897639,542424000.0,0.005148194361881449,0.02023689848334998,3.6398910172538113,3.6488927808310643,0.026167630232769357,51.01233101069733,0.003010896150015263,0.016513863611324384,-0.01350296746130912,0.2232869704987799,0.4987155518374556,0.030283627127062153,0.0,0.0,0.006794327287833559,0.04525215804924316,0.043130354731967246,-0.06369038557678885,0.1114806792961645,0.0405729572464178,1.1587319411520298,665.0,1,2019-02-05
3.792970895767212,3.8574266662735943,3.745124963345141,702464000.0,0.02013623013263365,0.01726546543635098,3.6781609868821614,3.668103196155884,0.295045941919974,53.050476870533664,0.014541349344916465,0.0161193607580428,-0.001578011413126336,0.22369199187156924,0.5876769815233596,0.005148194361881449,0.030283627127062153,0.0,0.0,0.006794327287833559,0.057140954780865005,-0.04464553748500588,0.1167483600322597,0.1050220266574609,0.0052676807360952,889.0,0,2019-02-06
3.6546385288238525,3.7488430529325694,3.611750845807799,637120000.0,-0.0371523989455295,0.02115317746756792,3.672280372367584,3.66630790717828,-0.09302113702623904,40.99237817830164,0.012374406201907995,0.015370369846815841,-0.0029959636449078467,0.22061366518896597,0.43449924718781935,0.02013623013263365,0.005148194361881449,0.030283627127062153,0.0,0.0,0.018586266520326467,0.06818312636557122,0.0121784844548714,-0.2718595146396732,-0.1045698755773883,669.0,1,2019-02-07
3.673232316970825,3.6838921195709684,3.5730779770913506,461604000.0,0.005074824172903449,0.02111987768258893,3.6725183585183943,3.667231161817286,-0.27548342541436466,39.356825796961566,0.012018905002421754,0.014700076877937025,-0.002681171875515271,0.21643128274583018,0.469842099985106,-0.0371523989455295,0.02013623013263365,0.005148194361881449,0.030283627127062153,0.0,0.023768551197654197,0.1259120608308757,0.1647884007240593,0.2379508260127298,0.1526099162691879,734.0,0,2019-02-08
3.673232316970825,3.6838921195709684,3.5730779770913506,461604000.0,0.0,0.02111987768258893,3.672696848131502,3.6680313158377578,0.0,39.356825796961566,0.011603410843252338,0.014080743671000089,-0.002477332827747751,0.21142368533313002,0.4829681729044632,0.005074824172903449,-0.0371523989455295,0.02013623013263365,0.005148194361881449,0.030283627127062153,-0.006770128991277491,0.07846308933469293,0.1144892800335226,-0.1942610679853053,-0.0502991206905367,1118.0,0,2019-02-09
