date,close,high,low,open,volume,ticker,adj_close
2025-08-14,181.98974609375,182.98957985829236,179.43017409752198,179.72011917648817,129554000,NVDA,181.98974609375
2025-08-15,180.42001342773438,181.86976944489334,178.01041021115256,181.84978375259033,156602200,NVDA,180.42001342773438
2025-08-18,181.979736328125,182.90958965389834,180.55997422620712,180.56998232776263,132008000,NVDA,181.979736328125
2025-08-19,175.61080932617188,182.46966985536903,175.46084035755914,182.39967416584764,185229200,NVDA,175.61080932617188
2025-08-20,175.370849609375,175.9707560164781,168.77195541250927,175.1408920976954,215142700,NVDA,175.370849609375
2025-08-21,174.95091247558594,176.87059152353538,173.78110877087863,174.8209444570093,140040900,NVDA,174.95091247558594
2025-08-22,177.96043395996094,178.56032512128596,171.17155351749952,172.58132291943235,172789400,NVDA,177.96043395996094
2025-08-25,179.78012084960938,181.87977802218637,176.54066896263805,178.3203719824875,163012800,NVDA,179.78012084960938
2025-08-26,181.7397918701172,182.35968393651802,178.7802771456414,180.03006938032237,168688200,NVDA,181.7397918701172
2025-08-27,181.56982421875,182.45967569067753,179.07023971825097,181.94975068857377,235518900,NVDA,181.56982421875
2025-08-28,180.1400604248047,184.43934897141472,176.3806906932069,180.7899615720414,281787800,NVDA,180.1400604248047
2025-08-29,174.1510467529297,178.12038822306508,173.12121914292007,178.08040158317536,243257900,NVDA,174.1510467529297
2025-09-02,170.75161743164062,172.351357635579,167.19221149694363,169.9717482776903,231164900,NVDA,170.75161743164062
2025-09-03,170.59165954589844,172.38137081666613,168.851958278929,171.03158891427162,164424900,NVDA,170.59165954589844
2025-09-04,171.63148498535156,171.83144870716828,169.381858788342,170.54166973363456,141670100,NVDA,171.63148498535156
2025-09-05,166.9922637939453,169.0019244592772,164.04275681292185,168.00209055003162,224441400,NVDA,166.9922637939453
2025-09-08,168.2820281982422,170.93159698121408,167.32219627229085,167.5221599855096,163769100,NVDA,168.2820281982422
2025-09-09,170.7316131591797,170.95157781434446,166.71229229208453,169.0618925540675,157548400,NVDA,170.7316131591797
2025-09-10,177.300537109375,179.26020289704138,175.44084555219968,176.61064931709572,226852000,NVDA,177.300537109375
2025-09-11,177.1505584716797,180.26021784214308,176.4606317396978,179.66027757334626,151159300,NVDA,177.1505584716797
2025-09-12,177.80047607421875,178.5803891806412,176.43061617633268,177.75047851465564,124911000,NVDA,177.80047607421875
2025-09-15,177.73048400878906,178.830369337568,174.49083425075145,175.65071055071581,147061600,NVDA,177.73048400878906
2025-09-16,174.86080932617188,177.4805168617991,174.36086420825131,176.98057174387853,140737800,NVDA,174.86080932617188
2025-09-17,170.27130126953125,173.18098551277336,168.39151800406466,172.62104942275718,211843800,NVDA,170.27130126953125
2025-09-18,176.2206573486328,177.08056354559588,172.94101865721873,173.96089569350613,191763300,NVDA,176.2206573486328
2025-09-19,176.6505889892578,178.06043774665943,175.16074718989944,175.7506939671915,237182100,NVDA,176.6505889892578
2025-09-22,183.58984375,184.52974299714734,174.69082690233378,175.28075846993005,269637000,NVDA,183.58984375
2025-09-23,178.410400390625,182.3999677661597,176.19065819152993,181.95002022927713,192559600,NVDA,178.410400390625
2025-09-24,176.9505615234375,179.76025041106172,175.38072666046574,179.75025700209653,143564100,NVDA,176.9505615234375
2025-09-25,177.67050170898438,180.2402117285651,173.11100459099512,174.4608472798892,191586700,NVDA,177.67050170898438
2025-09-26,178.17044067382812,179.750269051669,174.91078879333958,178.15043859744398,148573700,NVDA,178.17044067382812
2025-09-29,181.83004760742188,183.97980553666213,180.30021674934378,180.41019002973698,193063500,NVDA,181.83004760742188
2025-09-30,186.55950927734375,187.32942897828707,181.4600633204032,182.06000352373024,236981000,NVDA,186.55950927734375
2025-10-01,187.21945190429688,188.11934700723293,183.87980694521147,185.21967144700423,173844900,NVDA,187.21945190429688
2025-10-02,188.8692626953125,191.0290292282152,188.03935198339767,189.57919146332628,136805800,NVDA,188.8692626953125
2025-10-03,187.59939575195312,190.33910041164867,185.35965145286306,189.1692307003317,137596900,NVDA,187.59939575195312
2025-10-06,185.51962280273438,187.20943969833962,183.3098739831843,185.4796339074747,157678100,NVDA,185.51962280273438
2025-10-07,185.01968383789062,189.03924688644503,183.97980469837793,186.20955566811082,140088000,NVDA,185.01968383789062
2025-10-08,189.0892333984375,189.57918508139647,186.51950830089396,186.5495190429729,130168900,NVDA,189.0892333984375
2025-10-09,192.54885864257812,195.27855455286462,191.039014711271,192.20888438710807,182997200,NVDA,192.54885864257812
2025-10-10,183.139892578125,195.59851591827854,182.03001384654092,193.4887469873255,268774400,NVDA,183.139892578125
2025-10-13,188.29933166503906,190.08912842775598,185.93959015922437,187.9493639887039,153482800,NVDA,188.29933166503906
2025-10-14,180.01022338867188,184.77970370013514,179.6802578066599,184.74970821605342,205641400,NVDA,180.01022338867188
2025-10-15,179.8102569580078,184.84969686580231,177.2705272995106,184.77971248532194,214450500,NVDA,179.8102569580078
2025-10-16,181.7900390625,183.2598789113643,179.75026972003684,182.20999112544493,179723300,NVDA,181.7900390625
2025-10-17,183.19989013671875,184.07979842608083,179.7302697995737,180.1602152773484,173135200,NVDA,183.19989013671875
2025-10-20,182.6199493408203,185.1796658652692,181.7100455780644,183.10990104163824,128544700,NVDA,182.6199493408203
2025-10-21,181.14010620117188,182.76991679751694,179.7802549646251,182.76991679751694,124240200,NVDA,181.14010620117188
2025-10-22,180.2602081298828,183.4198648953589,176.74059027394597,181.12011433169937,162249600,NVDA,180.2602081298828
2025-10-23,182.13999938964844,183.0098989665471,179.7702492811968,180.4001849787377,111363700,NVDA,182.13999938964844
2025-10-24,186.23953247070312,187.44940625639555,183.47984116964938,183.81980015643103,131296700,NVDA,186.23953247070312
2025-10-27,191.46897888183594,191.97891738858848,188.4093020699799,189.9691435897376,153452700,NVDA,191.46897888183594
2025-10-28,201.0079345703125,203.12769700573313,191.8889404255143,193.0288146936141,297986200,NVDA,201.0079345703125
2025-10-29,207.01727294921875,212.1667169482571,204.7575264516481,207.95717223581016,308829600,NVDA,207.01727294921875
2025-10-30,202.8677215576172,206.13736677538768,201.38788833732997,205.12746791137428,178864400,NVDA,202.8677215576172
2025-10-31,202.4677734375,207.94716749796044,202.04782138155986,206.42733011185774,179802200,NVDA,202.4677734375
2025-11-03,206.85728454589844,211.31678618801203,205.53742218982754,208.05714970598171,180267300,NVDA,206.85728454589844
2025-11-04,198.66818237304688,203.9476013046771,197.90825607143535,202.9777066091775,188919300,NVDA,198.66818237304688
2025-11-05,195.18858337402344,202.89772869539195,194.6286320152979,198.7481902403631,171350300,NVDA,195.18858337402344
2025-11-06,188.05935668945312,197.59830279082226,186.35954634625867,196.39843756369172,223029800,NVDA,188.05935668945312
2025-11-07,188.1293487548828,188.29934352754728,178.8903723972709,184.87970536775757,264942300,NVDA,188.1293487548828
2025-11-10,199.0281524658203,199.91805415635875,193.76872011438098,195.08858253564551,198897100,NVDA,199.0281524658203
2025-11-11,193.1387939453125,195.3985402959953,191.2789975702345,195.13857433756354,176483300,NVDA,193.1387939453125
2025-11-12,193.7787322998047,195.86849924763862,191.1090271797132,195.69851973704638,154935300,NVDA,193.7787322998047
2025-11-13,186.8394775390625,191.4189763426968,183.82981362374773,191.02901978717685,207423100,NVDA,186.8394775390625
2025-11-14,190.1491241455078,190.98902828114038,180.56018045425046,182.8399289693184,186591900,NVDA,190.1491241455078
2025-11-17,186.5795135498047,188.9792438771453,184.29976516169708,185.9495778546046,173628900,NVDA,186.5795135498047
2025-11-18,181.340087890625,184.7797126313021,179.6302689297591,183.3598703733926,213598900,NVDA,181.340087890625
2025-11-19,186.49951171875,187.8393608341106,182.80991469001526,184.76969080502667,247246400,NVDA,186.49951171875
2025-11-20,180.6201629638672,195.97847686300787,179.83025642841662,195.92847930218133,343504800,NVDA,180.6201629638672
2025-11-21,178.86036682128906,184.5397359279593,172.91100782704066,181.22010834266524,346926200,NVDA,178.86036682128906
2025-11-24,182.52996826171875,183.4798609481747,176.4606271183833,179.47030653663683,256618300,NVDA,182.52996826171875
2025-11-25,177.80047607421875,178.14043506786686,169.53138015579162,174.89079203873564,320600300,NVDA,177.80047607421875
2025-11-26,180.24020385742188,182.8899220695924,178.22043661727494,181.6100638206842,183852000,NVDA,180.24020385742188
2025-11-28,176.98056030273438,179.2703020816569,176.48061521713345,178.99033405428943,121332800,NVDA,176.98056030273438
2025-12-01,179.90025329589844,180.2802164760195,173.66093259662904,174.7408159055669,188131000,NVDA,179.90025329589844
2025-12-02,181.44007873535156,185.63961443898967,179.98023235974816,181.7400335835938,182632200,NVDA,181.44007873535156
2025-12-03,179.57028198242188,182.4299686383783,179.09033894604931,181.06012391136443,165138000,NVDA,179.57028198242188
2025-12-04,183.37008666992188,184.51002440204854,179.95027347354184,181.61017209543593,167364900,NVDA,183.37008666992188
2025-12-05,182.40013122558594,184.6500094505641,180.9002124089338,183.88004685245298,143971100,NVDA,182.40013122558594
2025-12-08,185.5399627685547,187.98982714518382,182.39012406320575,182.6301165694494,204378100,NVDA,185.5399627685547
2025-12-09,184.95999145507812,185.70995086836587,183.31008684903045,185.54995586495326,144719700,NVDA,184.95999145507812
2025-12-10,183.77005004882812,185.46995496958337,182.03013874897007,184.9599880707457,162785400,NVDA,183.77005004882812
2025-12-11,180.92019653320312,181.31019006496976,176.61043233199788,180.27023782951787,182136600,NVDA,180.92019653320312
2025-12-12,175.01052856445312,182.81010931847595,174.61054106596097,181.10019518559332,204274900,NVDA,175.01052856445312
2025-12-15,176.28045654296875,178.4103461991077,175.02053019793698,177.93037643785232,164775600,NVDA,176.28045654296875
2025-12-16,177.71038818359375,178.48035080582065,174.8905333961456,176.25046044282257,148588100,NVDA,177.71038818359375
2025-12-17,170.93075561523438,176.12047730871902,170.30078481189744,176.0904801521757,222775500,NVDA,170.93075561523438
2025-12-18,174.1305694580078,176.14045512074784,171.8107030234881,174.52054772862792,176096000,NVDA,174.1305694580078
2025-12-19,180.98020935058594,181.4401759084778,176.3304518785618,176.6604358481607,324925900,NVDA,180.98020935058594
2025-12-22,183.6800537109375,184.15002947616998,182.34012994783166,183.91003698180788,129064400,NVDA,183.6800537109375
2025-12-23,189.19976806640625,189.31975669034466,182.89009670029142,182.96010023623109,174873600,NVDA,189.19976806640625
2025-12-24,188.59979248046875,188.899779295176,186.57989753660073,187.92983057380172,65528500,NVDA,188.59979248046875
2025-12-26,190.51968383789062,192.67957056140054,187.98982202804387,189.9097162518428,139740300,NVDA,190.51968383789062
2025-12-29,188.20980834960938,188.749772392931,185.8999358866866,187.6998414610299,120006100,NVDA,188.20980834960938
2025-12-30,187.52984619140625,188.9797799436452,186.91987858592935,188.22982052336855,97687300,NVDA,187.52984619140625
2025-12-31,186.4899139404297,190.54969193131708,186.47991997410415,189.55975523635485,120100500,NVDA,186.4899139404297
2026-01-02,188.83978271484375,192.91954841717475,188.24980305842183,189.82971935613102,148240500,NVDA,188.83978271484375
2026-01-05,188.1098175048828,193.61952916959007,186.13992286460274,191.74961996436147,183529700,NVDA,188.1098175048828
2026-01-06,187.22987365722656,192.15959956375178,186.80989821500853,190.50969495089785,176862600,NVDA,187.22987365722656
2026-01-07,189.09976196289062,191.35963411085106,186.54989697142676,188.55979791265688,153543200,NVDA,189.09976196289062
2026-01-08,185.0299835205078,189.53974931649188,183.70006889406122,189.09977067708235,172457000,NVDA,185.0299835205078
2026-01-09,184.84999084472656,186.32990643372668,183.66005283935564,185.06998015284367,131327500,NVDA,184.84999084472656
2026-01-12,184.92999267578125,187.10986736077922,183.010098425574,183.2100845491025,137968500,NVDA,184.92999267578125
2026-01-13,185.79994201660156,188.0998205983224,183.3900687774691,184.9899882929175,160128900,NVDA,185.79994201660156
2026-01-14,183.1300811767578,184.45001701406107,180.79021156477043,184.3100252062831,159586100,NVDA,183.1300811767578
2026-01-15,187.03988647460938,189.6897370464893,186.31992419508657,186.48991316970114,206188600,NVDA,187.03988647460938
2026-01-16,186.21990966796875,190.4296883714215,186.06992389502736,189.06976141755646,187967200,NVDA,186.21990966796875
2026-01-20,178.06036376953125,182.37012791600927,177.60038196777572,181.89014292514364,223345300,NVDA,178.06036376953125
2026-01-21,183.31008911132812,185.3699752173061,178.3903418724365,179.04031586008543,200381000,NVDA,183.31008911132812
2026-01-22,184.82998657226562,186.15991637882954,183.92003219020145,184.7399951080077,139636600,NVDA,184.82998657226562
2026-01-23,187.6598358154297,189.58973923983262,186.80989099781206,187.48984685190618,142748100,NVDA,187.6598358154297
2026-01-26,186.4599151611328,189.1097657209082,185.97994539629804,187.1498802806874,124799600,NVDA,186.4599151611328
2026-01-27,188.50979614257812,189.9897117301412,185.6899415183402,187.22986667366473,143711600,NVDA,188.50979614257812
2026-01-28,191.5096435546875,192.33960048487265,189.82972650403363,191.25965707901594,148552700,NVDA,191.5096435546875
2026-01-29,192.49957275390625,193.46952146246272,186.04992498376654,191.32963792417547,171764400,NVDA,192.49957275390625
2026-01-30,191.11965942382812,194.47947816452233,189.45974561417185,191.19965692455457,179489500,NVDA,191.11965942382812
2026-02-02,185.59996032714844,190.2897090701948,184.87000408758857,187.1898706566695,165794100,NVDA,185.59996032714844
2026-02-03,180.33023071289062,186.25991753048794,176.22045266395375,186.22992037566058,204019600,NVDA,180.33023071289062
2026-02-04,174.18057250976562,179.57028010697434,171.90069716024271,179.45029148582987,207014100,NVDA,174.18057250976562
2026-02-05,171.87069702148438,176.81043194569037,171.020736948564,174.92051964769362,206312900,NVDA,171.87069702148438
2026-02-06,185.39996337890625,186.98987361565233,174.59055120100808,176.6804343618602,231346200,NVDA,185.39996337890625
2026-02-09,190.0297088623047,193.64952333361757,183.9400420976916,184.25002288009932,196387400,NVDA,190.0297088623047
2026-02-10,188.52978515625,192.46957427391544,188.10980972728564,191.36964298604585,136764800,NVDA,188.52978515625
2026-02-11,190.0397186279297,193.24953637655122,188.75978911487715,192.43958265041238,144192700,NVDA,190.0397186279297
2026-02-12,186.9298858642578,193.5995230748733,186.49990120030046,193.01955263160718,189932500,NVDA,186.9298858642578
2026-02-13,182.80010986328125,187.4898586352177,181.58017462912434,187.4698554447334,161888000,NVDA,182.80010986328125
2026-02-17,184.95999145507812,187.13986615921206,179.17029624003743,181.74016448672575,162276900,NVDA,184.95999145507812
2026-02-18,187.96981811523438,190.3596881055438,186.7498829478333,188.73978069812654,164749100,NVDA,187.96981811523438
2026-02-19,187.88983154296875,188.41980165789556,185.64996245587088,187.04988063530703,126554500,NVDA,187.88983154296875
2026-02-20,189.8097381591797,190.31970507557438,185.92994318264132,186.5599139825128,178422300,NVDA,189.8097381591797
2026-02-23,191.53964233398438,193.93950641757905,189.56974766836524,191.3896412925324,171584800,NVDA,191.53964233398438
2026-02-24,192.83956909179688,193.75951747058733,187.38985183856119,191.47964208446245,175123600,NVDA,192.83956909179688
2026-02-25,195.54940795898438,197.61930319203404,193.77949953248776,194.43946745531196,250637100,NVDA,195.54940795898438
2026-02-26,184.87998962402344,194.27947461393586,184.31002841741252,194.25948668244985,360807900,NVDA,184.87998962402344
2026-02-27,177.180419921875,182.5801217841234,176.3704661683341,181.2401979138715,311636500,NVDA,177.180419921875
2026-03-02,182.47012329101562,183.45008125730604,174.63055110847353,175.00052620838028,209095300,NVDA,182.47012329101562
2026-03-03,180.04025268554688,180.8901975001603,176.91041730394699,178.4803396065267,178099400,NVDA,180.04025268554688
2026-03-04,183.03009033203125,184.69000418349444,180.0502558302461,180.4302401537762,177731200,NVDA,183.03009033203125
2026-03-05,183.330078125,184.05004039552568,177.87038204113773,181.1601973472636,198779700,NVDA,183.330078125
2026-03-06,177.8103790283203,182.7500987288974,176.81043317462274,179.83025866705609,189021900,NVDA,177.8103790283203
2026-03-09,182.64010620117188,182.90010189125664,175.55049367782217,176.82042919903367,177213600,NVDA,182.64010620117188
2026-03-10,184.760009765625,186.42991760168223,182.00014929336922,182.39012758732315,179118500,NVDA,184.760009765625
2026-03-11,186.02999877929688,187.6199951171875,184.4499969482422,185.91000366210938,145280400,NVDA,186.02999877929688
2026-03-12,183.13999938964844,184.94000244140625,181.75,184.0500030517578,155762700,NVDA,183.13999938964844
2026-03-13,180.25,186.08999633789062,179.94000244140625,184.9199981689453,160988400,NVDA,180.25
2026-03-16,183.22000122070312,188.8800048828125,181.41000366210938,182.97000122070312,217307400,NVDA,183.22000122070312
2026-03-17,181.92999267578125,185.39999389648438,181.67999267578125,185.05999755859375,182497800,NVDA,181.92999267578125
2026-03-18,180.39999389648438,183.3800048828125,180.3300018310547,182.47999572753906,156683100,NVDA,180.39999389648438
2026-03-19,178.55999755859375,179.97999572753906,175.7899932861328,178.00999450683594,170968500,NVDA,178.55999755859375
2026-03-20,172.6999969482422,178.25999450683594,171.72000122070312,178.0,241323500,NVDA,172.6999969482422
2026-03-23,175.63999938964844,178.3699951171875,174.75999450683594,177.25999450683594,182836300,NVDA,175.63999938964844
2026-03-24,175.1999969482422,176.22000122070312,173.97999572753906,174.8300018310547,147667800,NVDA,175.1999969482422
2026-03-25,178.67999267578125,181.22000122070312,176.85000610351562,177.10000610351562,162602100,NVDA,178.67999267578125
2026-03-26,171.24000549316406,176.50999450683594,171.13999938964844,176.07000732421875,186152200,NVDA,171.24000549316406
2026-03-27,167.52000427246094,170.97000122070312,167.00999450683594,170.0,196212700,NVDA,167.52000427246094
2026-03-30,165.1699981689453,169.4499969482422,164.27000427246094,168.77999877929688,185627000,NVDA,165.1699981689453
2026-03-31,174.39999389648438,174.6199951171875,166.9600067138672,166.97000122070312,226181300,NVDA,174.39999389648438
2026-04-01,175.75,177.3699951171875,174.75,176.0,168132000,NVDA,175.75
2026-04-02,177.38999938964844,177.49000549316406,171.3699951171875,172.17999267578125,143143200,NVDA,177.38999938964844
2026-04-06,177.63999938964844,177.7899932861328,175.75999450683594,177.16000366210938,107564300,NVDA,177.63999938964844
2026-04-07,178.10000610351562,178.22999572753906,173.66000366210938,175.72999572753906,132534900,NVDA,178.10000610351562
2026-04-08,182.0800018310547,185.25999450683594,180.3000030517578,184.5,147732700,NVDA,182.0800018310547
2026-04-09,183.91000366210938,184.0800018310547,180.6199951171875,181.83999633789062,116428500,NVDA,183.91000366210938
2026-04-10,188.6300048828125,190.0,184.3000030517578,184.30999755859375,160459500,NVDA,188.6300048828125
2026-04-13,189.30999755859375,189.66000366210938,185.74000549316406,186.02999877929688,133648200,NVDA,189.30999755859375
2026-04-14,196.50999450683594,196.50999450683594,190.77000427246094,190.83999633789062,161307000,NVDA,196.50999450683594
2026-04-15,198.8699951171875,200.39999389648438,195.74000549316406,196.5399932861328,185338400,NVDA,198.8699951171875
2026-04-16,198.35000610351562,199.85000610351562,195.80999755859375,197.42999267578125,134012900,NVDA,198.35000610351562
2026-04-17,201.67999267578125,201.6999969482422,199.27000427246094,199.89999389648438,160324400,NVDA,201.67999267578125
2026-04-20,202.05999755859375,202.1699981689453,197.83999633789062,199.97999572753906,119381400,NVDA,202.05999755859375
2026-04-21,199.8800048828125,202.75,199.0,202.1300048828125,107945300,NVDA,199.8800048828125
2026-04-22,202.5,202.5,199.0,200.99000549316406,107501000,NVDA,202.5
2026-04-23,199.63999938964844,203.8300018310547,197.22000122070312,202.4600067138672,113561800,NVDA,199.63999938964844
2026-04-24,208.27000427246094,210.9499969482422,199.80999755859375,199.9600067138672,214134400,NVDA,208.27000427246094
2026-04-27,216.61000061035156,216.8300018310547,207.3800048828125,209.64999389648438,187172400,NVDA,216.61000061035156
2026-04-28,213.1699981689453,214.72999572753906,208.1999969482422,209.49000549316406,180275400,NVDA,213.1699981689453
2026-04-29,209.25,212.72000122070312,207.5800018310547,212.6999969482422,123711800,NVDA,209.25
2026-04-30,199.57000732421875,210.3000030517578,198.6999969482422,209.92999267578125,225239200,NVDA,199.57000732421875
2026-05-01,198.4499969482422,203.0,197.1199951171875,201.27999877929688,128647000,NVDA,198.4499969482422
2026-05-04,198.47999572753906,201.72999572753906,194.74000549316406,199.5,125368100,NVDA,198.47999572753906
2026-05-05,196.5,200.24000549316406,196.02999877929688,199.3000030517578,113406600,NVDA,196.5
2026-05-06,207.8300018310547,208.27000427246094,198.61000061035156,199.88999938964844,188362800,NVDA,207.8300018310547
2026-05-07,211.5,214.1999969482422,206.5,208.33999633789062,168307900,NVDA,211.5
2026-05-08,215.1999969482422,217.8000030517578,212.88999938964844,213.02999877929688,136421400,NVDA,215.1999969482422
2026-05-11,219.44000244140625,222.3000030517578,213.88999938964844,214.0399932861328,160685800,NVDA,219.44000244140625
2026-05-12,220.77999877929688,223.75,214.9199981689453,218.5500030517578,159176600,NVDA,220.77999877929688
2026-05-13,225.8300018310547,227.83999633789062,221.57000732421875,224.92999267578125,150405400,NVDA,225.8300018310547
2026-05-14,235.74000549316406,236.5399932861328,229.3000030517578,229.85000610351562,180782900,NVDA,235.74000549316406
2026-05-15,225.32000732421875,231.5,224.24000549316406,229.75999450683594,180977600,NVDA,225.32000732421875
2026-05-18,222.32000732421875,230.0,218.3699951171875,229.8699951171875,146280900,NVDA,222.32000732421875
2026-05-19,220.61000061035156,224.47999572753906,217.91000366210938,219.6199951171875,140948200,NVDA,220.61000061035156
2026-05-20,223.47000122070312,226.1300048828125,220.5,223.17999267578125,184201600,NVDA,223.47000122070312
2026-05-21,219.50999450683594,227.39999389648438,217.92999267578125,222.2899932861328,203381800,NVDA,219.50999450683594
2026-05-22,215.3300018310547,221.00999450683594,214.8000030517578,220.89999389648438,168346300,NVDA,215.3300018310547
